FID_1,OBJECTID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG,POP_SOURCE,geometry,geometry2,Abelmoschus.esculentus,Actinidia.deliciosa,Anacardium.occidentale,Bertholletia.excelsa.Bonpl,Brassica.napus,Brassica.nigra,Castanea_sativa_Mill,Citrullus.lanatus,Cocos.nucifera,Coffea.arabica,Coffea.canephora,Coffea.liberica,Cola.acuminata,Cola.nitida,Cucumis.melo,Cucumis.sativus,Cucurbita.maxima,Cucurbita.moschata,Cucurbita.pepo,Elettaria.cardamomum,Fagopyrum.esculentum,Fragaria.ananassa,Fragaria.chiloensis,Fragaria.moschata,Fragaria.virginiana,Fragaria.viridis,Fragaria_vesca,Glycine.max,Glycine.soja,Gossypium.arboreum,Gossypium.barbadense,Gossypium.herbaceum,Gossypium.hirsutum,Helianthus.annuus,Malus.domestica,Mangifera.indica,Myristica.fragrans,Persea.americana,Prunus.armeniaca,Prunus.cerasus,Prunus.domestica,Prunus.persica,Prunus_avium,Prunus_spinosa,Pyrus.communis,Ribes.nigrum,Ribes.rubrum,Rubus.chamaemorus,Rubus.flagellaris,Rubus_idaeus,Sesamum.indicum,Sinapis.alba,Solanum.melongena,Theobroma.cacao,Vaccinium.angustifolium,Vaccinium.corymbosum,Vaccinium.oxycoccus,Vaccinium_myrtillus,Vanilla.planifolia,Vanilla.pompona,Vicia.faba,number of crops
1180,2171,Pa-an,MMR-KSA,Karen State,BM,Myanmar,Provincial capital,421575,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(97.6167003870853, 16.8499980364855),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1185,2176,Phayao,THA-PHA,Phayao,TH,Thailand,Provincial capital,221062,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,c(99.9039963264107, 19.1590019567219),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1191,2182,Uttaradit,THA-UTT,Uttaradit,TH,Thailand,Provincial capital,151047,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,c(100.103004327049, 17.6229990162747),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1295,2286,Kuching,MYS-SRW,Sarawak,MY,Malaysia,Provincial capital,157668,5,"100,000 to 249,999",51560,0,UN_Data_2010_2020,c(110.343996312011, 1.54899896996869),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,7
1343,2334,Chengdu,CHN-SCH,Sichuan,CH,China,Provincial capital,9074000,1,"5,000,000 and greater",0,0,UN_Habitat_2020,c(104.07099632637, 30.6700019237266),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1354,2345,Taipei,CHN-TWN,Taiwan,CH,China,Provincial capital,3001000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(121.506723341781, 25.0350930267656),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1358,2349,Nanjing,CHN-JNS,Jiangsu,CH,China,Provincial capital,7732000,1,"5,000,000 and greater",60000,0,UN_Habitat_2020,c(118.769004381193, 32.04800106651),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1359,2350,Hefei,CHN-ANH,Anhui,CH,China,Provincial capital,4549000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(117.276003362452, 31.8609990708194),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1363,2354,Nanchang,CHN-JNG,Jiangxi,CH,China,Provincial capital,3185000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(115.889004390871, 28.6710030100528),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1364,2355,Changsha,CHN-HUN,Hunan,CH,China,Provincial capital,4473000,2,"1,000,000 to 4,999,999",60080,0,UN_Habitat_2020,c(113.000004406269, 28.0999980038502),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1403,2394,Naha,JPN-OKN,Okinawa,JA,Japan,Provincial capital,319435,4,"250,000 to 499,999",62500,0,UN_Data_2010_2020,c(127.692000439759, 26.2050029221527),1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1478,2469,Jambi,IDN-JAM,Jambi,ID,Indonesia,Provincial capital,531857,3,"500,000 to 999,999",0,1,UN_Data_2010_2020,c(103.61667633042, -1.60000198942441),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7
1528,524,Concord,USA-NHM,New Hampshire,US,United States,Provincial capital,43627,7,"Less than 50,000",0,0,US_Census_2019,c(-71.5439966339043, 43.2060030413626),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7
1537,533,San Fernado de Apure,VEN-APU,Apure,VE,Venezuela,Provincial capital,217590,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(-67.4800016065554, 7.90194593161897),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1573,569,Macapa,BRA-AMA,Amapa,BR,Brazil,Provincial capital,381091,4,"250,000 to 499,999",12483,0,UN_Data_2010_2020,c(-51.0479996732148, 0.0360000784500685),0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7
1663,659,Murcia,ESP-MUR,Murcia,SP,Spain,Provincial capital,450220,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(-1.13399961651902, 37.9799999633465),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
1675,671,Agadir,MAR-SOU,South,MO,Morocco,Provincial capital,985000,3,"500,000 to 999,999",45803,0,UN_Habitat_2020,c(-9.61100066557111, 30.4180019183678),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
1774,769,Korhogo,CIV-KRH,Korhogo,IV,Cote d'Ivoire,Provincial capital,243048,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,c(-5.64499761434877, 9.44600395465442),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1854,849,Maradi,NER-MAR,Maradi,NG,Niger,Provincial capital,267249,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(7.10100044630519, 13.4900009437413),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1867,862,Parakou,BEN-BOR,Borgou,BN,Benin,Provincial capital,255478,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(2.62600242560063, 9.33000305384763),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1875,870,Ilorin,NGA-KWA,Kwara,NI,Nigeria,Provincial capital,1169000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(4.54500041559265, 8.49200406439052),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
1883,878,Kaduna,NGA-KAD,Kaduna,NI,Nigeria,Provincial capital,2167000,2,"1,000,000 to 4,999,999",0,1,UN_Habitat_2020,c(7.44300039447666, 10.5190019857576),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
1885,880,Abuja,NGA-FCT,Abuja Capital Territory (Abuja),NI,Nigeria,National and provincial capital,3306000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(7.25638529958087, 9.05726695310761),1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
2130,1630,Odesa,UKR-ODS,Odessa,UP,Ukraine,Provincial capital,993831,3,"500,000 to 999,999",43650,0,UN_Data_2010_2020,c(30.7333353913132, 46.4666670784076),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2141,1641,Oulu,FIN-OUL,Oulu,FI,Finland,Provincial capital,201168,5,"100,000 to 249,999",27520,1,UN_Data_2010_2020,c(25.3350004439816, 64.9729980728264),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7
2142,1642,Kuopio,FIN-KUO,Kuopio,FI,Finland,Provincial capital,117975,5,"100,000 to 249,999",0,1,UN_Data_2010_2020,c(27.6920014101732, 62.8929990451378),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7
2149,1649,Kostroma,RUS-KST,Kostromskaya oblast',RS,Russia,Provincial capital,270366,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(40.9449963906102, 57.7610009454505),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7
2258,1758,Groznyy,RUS-CHG,Chechenskaya Respublika,RS,Russia,Provincial capital,276524,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(45.6840004216217, 43.310996962071),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2451,1951,Lilongwe,MWI-CNT,Central,MI,Malawi,National and provincial capital,989318,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,c(33.7740033007257, -13.9830030387956),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
2540,2540,Nay Pyi Taw,NA,Nay Pyi Taw Union Territory,BM,Myanmar,National and provincial capital,642000,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,c(96.2090421169743, 19.7334891618559),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
9,9,Posadas,ARG-MSN,Misiones,AR,Argentina,Provincial capital,371896,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(-55.9060016795821, -27.3979980817788),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
29,29,Ushuaia,ARG-TDF,Tierra del Fuego,AR,Argentina,Provincial capital,164883,5,"100,000 to 249,999",13980,0,UN_Data_2010_2020,c(-68.2980025577508, -54.792),0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8
32,32,Concepcion,CHL-BIO,Bio-Bio,CI,Chile,Provincial capital,238092,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(-73.0549976412071, -36.8260019465456),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
50,50,Rio Branco,BRA-ACR,Acre,BR,Brazil,Provincial capital,308545,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(-67.8120027010795, -9.9790019607487),0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
54,54,Machala,ECU-EOR,El Oro,EC,Ecuador,Provincial capital,241606,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(-79.9540016235888, -3.26600094920804),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
108,108,Parana,ARG-ERI,Entre Rios,AR,Argentina,Provincial capital,280520,4,"250,000 to 499,999",13570,0,UN_Data_2010_2020,c(-60.5320017188524, -31.730003989467),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
220,220,Kansas City,USA-KAN,Kansas,US,United States,Other,495327,4,"250,000 to 499,999",0,0,US_Census_2019,c(-94.6265665658327, 38.9941200669443),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8
223,223,Santa Fe,USA-NME,New Mexico,US,United States,Provincial capital,84683,6,"50,000 to 99,999",0,0,US_Census_2019,c(-105.941996620699, 35.683002048058),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
237,237,San Antonio,USA-TEX,Texas,US,United States,Other,1547253,2,"1,000,000 to 4,999,999",0,0,US_Census_2019,c(-98.5245746983213, 29.4299190136853),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
287,287,Halifax,CAN-NSC,Nova Scotia,CA,Canada,Provincial capital,440348,4,"250,000 to 499,999",6430,0,UN_Data_2010_2020,c(-63.6509966847349, 44.6799959450895),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,8
291,291,Puerto Limon,CRI-LIM,Limon,CS,Costa Rica,Provincial capital,99836,6,"50,000 to 99,999",9810,0,UN_Data_2010_2020,c(-83.0300036038821, 9.99000004189577),0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8
365,365,Merida,MEX-YCT,Yucatan,MX,Mexico,Provincial capital,1237697,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(-89.6280025739822, 20.9829959435354),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
436,436,Cali,COL-VDC,Valle del Cauca,CO,Colombia,Provincial capital,1822869,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(-76.5219956404769, 3.45699908146373),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
446,446,Armenia,COL-QUI,Quindio,CO,Colombia,Provincial capital,275641,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(-75.6980007056669, 4.53099597193301),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
447,447,Ibague,COL-TOL,Tolima,CO,Colombia,Provincial capital,500686,3,"500,000 to 999,999",0,0,UN_Data_2010_2020,c(-75.2439956251205, 4.44099602912053),0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
729,1227,Antalya,TUR-ANT,Antalya,TU,Turkey,Provincial capital,1164000,2,"1,000,000 to 4,999,999",44820,1,UN_Habitat_2020,c(30.7089993644129, 36.8929980430794),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
822,1320,Az Zarqa',JOR-AZR,Az Zarqa,JO,Jordan,Provincial capital,1364878,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(36.0666993028132, 32.0832990619533),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
848,1346,Kisangani,ZAR-HZA,Haut-Zaire,CG,"Congo, DRC",Provincial capital,1192000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(25.1960044303639, 0.519003026055989),0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
1031,2022,Amritsar,IND-PNJ,Punjab,IN,India,Other,1159227,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(74.8715584207958, 31.6308869271089),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1035,2026,Delhi,IND-DEL,Delhi,IN,India,Provincial capital,11034555,1,"5,000,000 and greater",0,1,UN_Data_2010_2020,c(77.2166614428691, 28.6666650214145),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1036,2027,Jaipur,IND-RJS,Rajasthan,IN,India,Provincial capital,3046163,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(75.8009973918667, 26.9049959867245),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1038,2029,New Delhi,IND-DEL,Delhi,IN,India,National capital,257803,4,"250,000 to 499,999",0,0,UN_Data_2010_2020,c(77.2167513004958, 28.5687269929608),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1072,2063,Kabul,AFG-KAB,Kabol,AF,Afghanistan,National and provincial capital,4136000,2,"1,000,000 to 4,999,999",0,0,UN_Habitat_2020,c(69.1367582917535, 34.5309119295288),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8
1085,2076,Lucknow,IND-UPR,Uttar Pradesh,IN,India,Provincial capital,2817105,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(80.9199993978739, 26.8489979713377),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1087,2078,Varanasi,IND-UPR,Uttar Pradesh,IN,India,Other,1198491,2,"1,000,000 to 4,999,999",0,0,UN_Data_2010_2020,c(82.9563393682455, 25.282008050249),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1090,2081,Dhangarhi,NPL-SET,Seti,NP,Nepal,Provincial capital,101970,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(80.593002363716, 28.6949969822299),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,8
1101,2092,Kolkata,IND-WBN,West Bengal,IN,India,Provincial capital,4496694,2,"1,000,000 to 4,999,999",49560,0,UN_Data_2010_2020,c(88.3340014349536, 22.5440009826105),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1122,2113,Hyderabad,IND-APR,Andhra Pradesh,IN,India,Provincial capital,10275000,1,"5,000,000 and greater",0,0,UN_Habitat_2020,c(78.4850043283339, 17.3950019192106),1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1134,2125,Nakhom Phanom,THA-NPH,Nakhon Phanom,TH,Thailand,Provincial capital,123720,5,"100,000 to 249,999",0,0,UN_Data_2010_2020,c(104.716701318204, 17.383302059032),1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1139,2130,Sakon Nakhon,THA-SNK,Sakon Nakhon,TH,Thailand,Provincial capital,315788,4,"250,000 to 499,999",0,1,UN_Data_2010_2020,c(104.150997415535, 17.1629999521138),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8
1151,2142,Shimonoseki,JPN-CGK,Chugoku,JA,Japan,Other,268517,4,"250,000 to 499,999",61700,0,UN_Data_2010_2020,c(130.933296434832, 33.9499979273056),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
